system:index,audit_seed,latitude,longitude,map_year,p_mangrove,prediction,reference,reference_source,reference_year,temporal_gap_years,.geo
373_0,296208,4.952097751001481,100.43025637587213,2023,0.06594557,0,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.43025637587213,4.952097751001481]}"
374_0,296208,4.559713634898074,100.61054825339491,2023,0.936643,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61054825339491,4.559713634898074]}"
375_0,296208,4.880412191328743,100.56554265766053,2023,0.8932052,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56554265766053,4.880412191328743]}"
376_0,296208,4.874213815868318,100.64019265777085,2023,0.8016843,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64019265777085,4.874213815868318]}"
377_0,296208,4.693382949175058,100.6059668454459,2023,0.9663293,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6059668454459,4.693382949175058]}"
378_0,296208,4.801450277854637,100.64531305489034,2023,0.6335175,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64531305489034,4.801450277854637]}"
379_0,296208,4.947246848467235,100.50032496803345,2023,0.9332738,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.50032496803345,4.947246848467235]}"
380_0,296208,4.782316162302891,100.6577098058112,2023,0.9039341,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6577098058112,4.782316162302891]}"
381_0,296208,4.532494681789252,100.63156883104331,2023,0.7701159,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63156883104331,4.532494681789252]}"
382_0,296208,4.862625548703177,100.61971106929293,2023,0.9691569,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61971106929293,4.862625548703177]}"
383_0,296208,4.584776631325008,100.60300240500831,2023,0.9383121,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60300240500831,4.584776631325008]}"
384_0,296208,4.900893779806668,100.60354139417878,2023,0.91697764,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60354139417878,4.900893779806668]}"
385_0,296208,4.806840169559354,100.64531305489034,2023,0.77264524,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64531305489034,4.806840169559354]}"
386_0,296208,4.737849555738975,100.67738291053341,2023,0.62722915,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67738291053341,4.737849555738975]}"
387_0,296208,4.564564537432319,100.60866179129826,2023,0.7735452,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60866179129826,4.564564537432319]}"
388_0,296208,4.58531562049548,100.67253200799917,2023,0.8101122,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67253200799917,4.58531562049548]}"
389_0,296208,4.886880061374403,100.50355890305627,2023,0.90300155,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.50355890305627,4.886880061374403]}"
390_0,296208,4.575074826256517,100.6652556541978,2023,0.96929735,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6652556541978,4.575074826256517]}"
391_0,296208,4.868823924163601,100.53994067206312,2023,0.9220424,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.53994067206312,4.868823924163601]}"
392_0,296208,4.717906956431522,100.62267550973053,2023,0.9538495,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62267550973053,4.717906956431522]}"
393_0,296208,4.592591974296848,100.66902857839109,2023,0.9639083,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66902857839109,4.592591974296848]}"
394_0,296208,4.658618147679633,100.67792189970388,2023,0.8678771,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67792189970388,4.658618147679633]}"
395_0,296208,4.861008581191761,100.55584085259204,2023,0.9428914,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55584085259204,4.861008581191761]}"
396_0,296208,4.9391620109101595,100.48738922794213,2023,0.9356927,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48738922794213,4.9391620109101595]}"
397_0,296208,4.647299375099727,100.65824879498166,2023,0.9420074,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65824879498166,4.647299375099727]}"
398_0,296208,4.710630602630153,100.65905727873736,2023,0.9673727,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65905727873736,4.710630602630153]}"
399_0,296208,4.730034212767134,100.61998056387817,2023,0.7246468,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61998056387817,4.730034212767134]}"
400_0,296208,4.846725368174261,100.57308850604713,2023,0.94871104,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57308850604713,4.846725368174261]}"
401_0,296208,4.498538364049534,100.63049085270237,2023,0.9631992,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63049085270237,4.498538364049534]}"
402_0,296208,4.721140891454351,100.66741161087968,2023,0.74443376,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66741161087968,4.721140891454351]}"
403_0,296208,4.654845223486331,100.64531305489034,2023,0.96969837,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64531305489034,4.654845223486331]}"
404_0,296208,4.739197028665154,100.65393688161788,2023,0.9367576,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65393688161788,4.739197028665154]}"
405_0,296208,4.868823924163601,100.54236612333024,2023,0.93230575,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54236612333024,4.868823924163601]}"
406_0,296208,4.742969952858456,100.67576594302199,2023,0.7784489,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67576594302199,4.742969952858456]}"
407_0,296208,4.575613815426989,100.59222262159888,2023,0.9627838,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59222262159888,4.575613815426989]}"
408_0,296208,4.73946652325039,100.66067424624879,2023,0.94906396,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66067424624879,4.73946652325039]}"
409_0,296208,4.714673021408691,100.5871022244794,2023,0.93632275,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5871022244794,4.714673021408691]}"
410_0,296208,4.738927534079918,100.63938417401515,2023,0.79572433,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63938417401515,4.738927534079918]}"
411_0,296208,4.634633129593642,100.60408038334926,2023,0.43902543,0,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60408038334926,4.634633129593642]}"
412_0,296208,4.603371757706283,100.63049085270237,2023,0.74308974,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63049085270237,4.603371757706283]}"
413_0,296208,4.648916342611142,100.65070294659506,2023,0.92473173,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65070294659506,4.648916342611142]}"
414_0,296208,4.572918869574631,100.66579464336826,2023,0.8515663,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66579464336826,4.572918869574631]}"
415_0,296208,4.813577534190251,100.60542785627543,2023,0.95001256,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60542785627543,4.813577534190251]}"
416_0,296208,4.9240703141369515,100.52188453485232,2023,0.96413356,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.52188453485232,4.9240703141369515]}"
417_0,296208,4.808187642485533,100.55799680927392,2023,0.9426332,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55799680927392,4.808187642485533]}"
418_0,296208,4.852923743634685,100.56877659268336,2023,0.96284455,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56877659268336,4.852923743634685]}"
419_0,296208,4.886610566789168,100.5555713580068,2023,0.95646554,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5555713580068,4.886610566789168]}"
420_0,296208,4.804414718292231,100.60327189959355,2023,0.9670485,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60327189959355,4.804414718292231]}"
421_0,296208,4.936467065057801,100.53940168289265,2023,0.72777075,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.53940168289265,4.936467065057801]}"
422_0,296208,4.813847028775486,100.62483146641242,2023,0.762731,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62483146641242,4.813847028775486]}"
423_0,296208,4.582351180057885,100.62132803680434,2023,0.95857316,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62132803680434,4.582351180057885]}"
424_0,296208,4.706588183851616,100.65609283829977,2023,0.96273965,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65609283829977,4.706588183851616]}"
425_0,296208,4.8133080396050145,100.60354139417878,2023,0.9556768,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60354139417878,4.8133080396050145]}"
426_0,296208,4.860469592021289,100.54856449879067,2023,0.9058468,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54856449879067,4.860469592021289]}"
427_0,296208,4.935658581302094,100.542096628745,2023,0.9698942,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.542096628745,4.935658581302094]}"
428_0,296208,4.860469592021289,100.55691883093299,2023,0.9650457,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55691883093299,4.860469592021289]}"
429_0,296208,4.72383583730671,100.65285890327695,2023,0.95375514,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65285890327695,4.72383583730671]}"
430_0,296208,4.595286920149206,100.59680402954788,2023,0.6900447,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59680402954788,4.595286920149206]}"
431_0,296208,4.934041613790678,100.5391321883074,2023,0.96969837,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5391321883074,4.934041613790678]}"
432_0,296208,4.847533851929969,100.55611034717727,2023,0.9670106,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55611034717727,4.847533851929969]}"
433_0,296208,4.814386017945958,100.61998056387817,2023,0.92670095,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61998056387817,4.814386017945958]}"
434_0,296208,4.693113454589822,100.59033615950223,2023,0.96343315,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59033615950223,4.693113454589822]}"
435_0,296208,4.611456595263358,100.67334049175487,2023,0.92446613,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67334049175487,4.611456595263358]}"
436_0,296208,4.771266884308221,100.67010655673204,2023,0.7812902,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67010655673204,4.771266884308221]}"
437_0,296208,4.5696849345518,100.61324319924728,2023,0.93873423,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61324319924728,4.5696849345518]}"
438_0,296208,4.624661829939915,100.61998056387817,2023,0.86592615,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61998056387817,4.624661829939915]}"
439_0,296208,4.943473924273933,100.52969987782416,2023,0.9089753,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.52969987782416,4.943473924273933]}"
440_0,296208,4.894425909761007,100.52889139406845,2023,0.9523755,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.52889139406845,4.894425909761007]}"
441_0,296208,4.686376089958926,100.6081228021278,2023,0.9667778,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6081228021278,4.686376089958926]}"
442_0,296208,4.70955262428921,100.59195312701364,2023,0.9565079,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59195312701364,4.70955262428921]}"
443_0,296208,4.7906704944452025,100.60381088876402,2023,0.92681634,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60381088876402,4.7906704944452025]}"
444_0,296208,4.571032407477979,100.67199301882869,2023,0.7582888,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67199301882869,4.571032407477979]}"
445_0,296208,4.738927534079918,100.67522695385152,2023,0.6885753,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67522695385152,4.738927534079918]}"
446_0,296208,4.837562552276242,100.56769861434242,2023,0.6682734,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56769861434242,4.837562552276242]}"
447_0,296208,4.690418508737464,100.67792189970388,2023,0.8044258,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67792189970388,4.690418508737464]}"
448_0,296208,4.827321758037279,100.63507226065138,2023,0.7557896,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63507226065138,4.827321758037279]}"
449_0,296208,4.694730422101237,100.651780924936,2023,0.9225687,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.651780924936,4.694730422101237]}"
450_0,296208,4.9353890867168575,100.48065186331124,2023,0.9505069,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48065186331124,4.9353890867168575]}"
451_0,296208,4.900893779806668,100.61108724256539,2023,0.91679144,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61108724256539,4.900893779806668]}"
452_0,296208,4.813038545019778,100.57416648438807,2023,0.96760666,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57416648438807,4.813038545019778]}"
453_0,296208,4.931346667938319,100.59033615950223,2023,0.46422327,0,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59033615950223,4.931346667938319]}"
454_0,296208,4.869093418748837,100.61674662885534,2023,0.8494542,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61674662885534,4.869093418748837]}"
455_0,296208,4.711439086385861,100.67064554590252,2023,0.9568,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67064554590252,4.711439086385861]}"
456_0,296208,4.9079006390228,100.5774004194109,2023,0.7388667,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5774004194109,4.9079006390228]}"
457_0,296208,4.5696849345518,100.61054825339491,2023,0.75028896,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61054825339491,4.5696849345518]}"
458_0,296208,4.784472118984778,100.66067424624879,2023,0.7185482,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66067424624879,4.784472118984778]}"
459_0,296208,4.92353132496648,100.5668901305867,2023,0.9585085,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5668901305867,4.92353132496648]}"
460_0,296208,4.883107137181101,100.53401179118794,2023,0.96871096,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.53401179118794,4.883107137181101]}"
461_0,296208,4.865589989140771,100.51433868646572,2023,0.9077147,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.51433868646572,4.865589989140771]}"
462_0,296208,4.87798674006162,100.6307603472876,2023,0.80575204,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6307603472876,4.87798674006162]}"
463_0,296208,4.90008529605096,100.5916836324284,2023,0.8112028,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5916836324284,4.90008529605096]}"
464_0,296208,4.803606234536524,100.59518706203647,2023,0.967305,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59518706203647,4.803606234536524]}"
465_0,296208,4.848342335685676,100.58521576238275,2023,0.937959,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58521576238275,4.848342335685676]}"
466_0,296208,4.8623560541179405,100.63102984187285,2023,0.8925661,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63102984187285,4.8623560541179405]}"
467_0,296208,4.900893779806668,100.63588074440709,2023,0.7272406,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63588074440709,4.900893779806668]}"
468_0,296208,4.795790891564684,100.65043345200982,2023,0.9602187,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65043345200982,4.795790891564684]}"
469_0,296208,4.707666162192559,100.60785330754256,2023,0.9670485,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60785330754256,4.707666162192559]}"
470_0,296208,4.834867606423883,100.59976846998548,2023,0.96314967,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59976846998548,4.834867606423883]}"
471_0,296208,4.624122840769443,100.61836359636675,2023,0.88571,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61836359636675,4.624122840769443]}"
472_0,296208,4.932694140864499,100.50787081642005,2023,0.96969837,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.50787081642005,4.932694140864499]}"
473_0,296208,4.671284393185718,100.68196431848241,2023,0.54241574,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68196431848241,4.671284393185718]}"
474_0,296208,4.616846486968075,100.64396558196417,2023,0.93148124,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64396558196417,4.616846486968075]}"
475_0,296208,4.790400999859966,100.60866179129826,2023,0.75897497,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60866179129826,4.790400999859966]}"
476_0,296208,4.879603707573035,100.5698545710243,2023,0.9648504,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5698545710243,4.879603707573035]}"
477_0,296208,4.820314898821147,100.59788200788883,2023,0.96333945,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59788200788883,4.820314898821147]}"
478_0,296208,4.595286920149206,100.66121323541925,2023,0.9518956,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66121323541925,4.595286920149206]}"
479_0,296208,4.6117260898485934,100.59761251330359,2023,0.75554127,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59761251330359,4.6117260898485934]}"
480_0,296208,4.571301902063215,100.63102984187285,2023,0.9646389,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63102984187285,4.571301902063215]}"
481_0,296208,4.706588183851616,100.63156883104331,2023,0.952043,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63156883104331,4.706588183851616]}"
482_0,296208,4.703354248828785,100.65420637620312,2023,0.89088583,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65420637620312,4.703354248828785]}"
483_0,296208,4.726530783159069,100.61620763968487,2023,0.961885,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61620763968487,4.726530783159069]}"
484_0,296208,4.837562552276242,100.59599554579218,2023,0.9331868,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59599554579218,4.837562552276242]}"
485_0,296208,4.8472643573447325,100.59707352413312,2023,0.916443,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59707352413312,4.8472643573447325]}"
486_0,296208,4.752941252512183,100.61297370466204,2023,0.9174093,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61297370466204,4.752941252512183]}"
487_0,296208,4.787706054007608,100.65258940869171,2023,0.777692,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65258940869171,4.787706054007608]}"
488_0,296208,4.769110927626334,100.66956756756157,2023,0.8562683,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66956756756157,4.769110927626334]}"
489_0,296208,4.570493418307508,100.62186702597482,2023,0.9398545,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62186702597482,4.570493418307508]}"
490_0,296208,4.596095403904914,100.5984209970593,2023,0.9233426,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5984209970593,4.596095403904914]}"
491_0,296208,4.906822660681857,100.50328940847105,2023,0.9453146,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.50328940847105,4.906822660681857]}"
492_0,296208,4.831094682230581,100.5631172063934,2023,0.9287324,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5631172063934,4.831094682230581]}"
493_0,296208,4.749976812074588,100.6878931993576,2023,0.75344133,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6878931993576,4.749976812074588]}"
494_0,296208,4.661043598946756,100.66444717044209,2023,0.8683257,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66444717044209,4.661043598946756]}"
495_0,296208,4.705779700095908,100.61216522090633,2023,0.80053985,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61216522090633,4.705779700095908]}"
496_0,296208,4.830555693060109,100.61378218841774,2023,0.95403504,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61378218841774,4.830555693060109]}"
497_0,296208,4.685298111617983,100.67576594302199,2023,0.8229467,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67576594302199,4.685298111617983]}"
498_0,296208,4.679099736157558,100.63911467942991,2023,0.9622096,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63911467942991,4.679099736157558]}"
499_0,296208,4.716559483505342,100.6269874230943,2023,0.93967927,1,1,CGMD_exactyear,2023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6269874230943,4.716559483505342]}"
