system:index,audit_seed,latitude,longitude,map_year,p_mangrove,prediction,reference,reference_source,reference_year,temporal_gap_years,.geo
26_0,295698,4.5527067756819415,100.60111594291166,1993,0.10250586,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60111594291166,4.5527067756819415]}"
27_0,295698,4.83567609017959,100.66094374083401,1993,0.03449473,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66094374083401,4.83567609017959]}"
28_0,295698,4.917332949506055,100.66202171917496,1993,0.0190981,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66202171917496,4.917332949506055]}"
29_0,295698,4.838371036031949,100.55314590673967,1993,0.018925203,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55314590673967,4.838371036031949]}"
30_0,295698,4.51309107165227,100.65717081664071,1993,0.28711256,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65717081664071,4.51309107165227]}"
31_0,295698,4.921644862869829,100.61378218841774,1993,0.028286591,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61378218841774,4.921644862869829]}"
32_0,295698,4.915176992824168,100.6013854374969,1993,0.020651886,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6013854374969,4.915176992824168]}"
33_0,295698,4.4858721185434485,100.6420791198675,1993,0.046003528,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6420791198675,4.4858721185434485]}"
34_0,295698,4.744856414955107,100.56500366849005,1993,0.029103283,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56500366849005,4.744856414955107]}"
35_0,295698,4.688532046640813,100.69220511272138,1993,0.54010516,1,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69220511272138,4.688532046640813]}"
36_0,295698,4.743239447443692,100.57551395731426,1993,0.108808406,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57551395731426,4.743239447443692]}"
37_0,295698,4.722757858965767,100.5887191919908,1993,0.10975415,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5887191919908,4.722757858965767]}"
38_0,295698,4.823279339258741,100.55718832551821,1993,0.022043772,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55718832551821,4.823279339258741]}"
39_0,295698,4.625470313695622,100.67091504048774,1993,0.11606757,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67091504048774,4.625470313695622]}"
40_0,295698,4.918680422432234,100.6089312858835,1993,0.032647103,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6089312858835,4.918680422432234]}"
41_0,295698,4.861817064947469,100.50760132183481,1993,0.11242127,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.50760132183481,4.861817064947469]}"
42_0,295698,4.763990530506852,100.6043498779345,1993,0.05149648,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6043498779345,4.763990530506852]}"
43_0,295698,4.611187100678122,100.62537045558288,1993,0.04921792,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62537045558288,4.611187100678122]}"
44_0,295698,4.9202973899436495,100.6089312858835,1993,0.15109977,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6089312858835,4.9202973899436495]}"
45_0,295698,4.956140169780018,100.48361630374883,1993,0.035020478,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48361630374883,4.956140169780018]}"
46_0,295698,4.944282408029641,100.4240580004117,1993,0.052908935,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4240580004117,4.944282408029641]}"
47_0,295698,4.776926270598174,100.56958507643907,1993,0.023184845,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56958507643907,4.776926270598174]}"
48_0,295698,4.901971758147611,100.6269874230943,1993,0.02278237,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6269874230943,4.901971758147611]}"
49_0,295698,4.827591252622515,100.55045096088732,1993,0.022043772,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55045096088732,4.827591252622515]}"
50_0,295698,4.565642515773263,100.6862762318462,1993,0.028273007,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6862762318462,4.565642515773263]}"
51_0,295698,4.65295876138968,100.62213652056006,1993,0.08617233,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62213652056006,4.65295876138968]}"
52_0,295698,4.947516343052471,100.45019897517957,1993,0.071616285,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.45019897517957,4.947516343052471]}"
53_0,295698,4.677213274060907,100.57982587067802,1993,0.04780612,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57982587067802,4.677213274060907]}"
54_0,295698,4.922992335796008,100.42917839753119,1993,0.023184845,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.42917839753119,4.922992335796008]}"
55_0,295698,4.565373021188027,100.64827749532793,1993,0.114794716,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64827749532793,4.565373021188027]}"
56_0,295698,4.609839627751943,100.60920078046874,1993,0.5180362,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60920078046874,4.609839627751943]}"
57_0,295698,4.6634690502138785,100.59545655662171,1993,0.10460664,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59545655662171,4.6634690502138785]}"
58_0,295698,4.948594321393414,100.41435619534322,1993,0.085636616,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.41435619534322,4.948594321393414]}"
59_0,295698,4.804684212877467,100.55611034717727,1993,0.050139762,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55611034717727,4.804684212877467]}"
60_0,295698,4.50985713662944,100.60488886710496,1993,0.029103283,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60488886710496,4.50985713662944]}"
61_0,295698,4.532494681789252,100.66067424624879,1993,0.04906462,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66067424624879,4.532494681789252]}"
62_0,295698,4.71278655931204,100.68816269394284,1993,0.019033717,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68816269394284,4.71278655931204]}"
63_0,295698,4.906014176926149,100.59303110535458,1993,0.06794217,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59303110535458,4.906014176926149]}"
64_0,295698,4.650533310122557,100.70055944486369,1993,0.19234155,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.70055944486369,4.650533310122557]}"
65_0,295698,4.557827172801423,100.58575475155321,1993,0.10250586,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58575475155321,4.557827172801423]}"
66_0,295698,4.913021036142282,100.48631124960119,1993,0.022232931,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48631124960119,4.913021036142282]}"
67_0,295698,4.945360386370584,100.54236612333024,1993,0.05458462,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54236612333024,4.945360386370584]}"
68_0,295698,4.856696667827987,100.51865059982948,1993,0.09143845,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.51865059982948,4.856696667827987]}"
69_0,295698,4.939701000080631,100.46906359614609,1993,0.021765113,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.46906359614609,4.939701000080631]}"
70_0,295698,4.56645099952897,100.57766991399615,1993,0.104896575,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57766991399615,4.56645099952897]}"
71_0,295698,4.622775367843264,100.67226251341393,1993,0.046832148,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67226251341393,4.622775367843264]}"
72_0,295698,4.707127173022087,100.57686143024043,1993,0.04780612,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57686143024043,4.707127173022087]}"
73_0,295698,4.894695404346243,100.47418399326557,1993,0.022043772,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47418399326557,4.894695404346243]}"
74_0,295698,4.908709122778507,100.67468796468106,1993,0.10583424,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67468796468106,4.908709122778507]}"
75_0,295698,4.6747878227937845,100.6261789393386,1993,0.029103283,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6261789393386,4.6747878227937845]}"
76_0,295698,4.620619411161377,100.67576594302199,1993,0.07439575,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67576594302199,4.620619411161377]}"
77_0,295698,4.91894991701747,100.61108724256539,1993,0.027626958,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61108724256539,4.91894991701747]}"
78_0,295698,4.66400803938435,100.69301359647709,1993,0.029215269,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69301359647709,4.66400803938435]}"
79_0,295698,4.762643057580673,100.56823760351288,1993,0.029103283,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56823760351288,4.762643057580673]}"
80_0,295698,4.5880105663478385,100.63722821733326,1993,0.030655958,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63722821733326,4.5880105663478385]}"
81_0,295698,4.46889395967359,100.61728561802582,1993,0.079072304,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61728561802582,4.46889395967359]}"
82_0,295698,4.665894501481001,100.60165493208213,1993,0.04780612,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60165493208213,4.665894501481001]}"
83_0,295698,4.905475187755678,100.63210782021379,1993,0.1566035,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63210782021379,4.905475187755678]}"
84_0,295698,4.9580266318766695,100.54182713415977,1993,0.047334004,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54182713415977,4.9580266318766695]}"
85_0,295698,4.634902624178878,100.68358128599384,1993,0.019935666,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68358128599384,4.634902624178878]}"
86_0,295698,4.920566884528886,100.65528435454407,1993,0.041089844,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65528435454407,4.920566884528886]}"
87_0,295698,4.470780421770241,100.62429247724194,1993,0.24695703,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62429247724194,4.470780421770241]}"
88_0,295698,4.911404068630866,100.4887367008683,1993,0.03901452,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4887367008683,4.911404068630866]}"
89_0,295698,4.6823336711803885,100.58521576238275,1993,0.022043772,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58521576238275,4.6823336711803885]}"
90_0,295698,4.65619269641251,100.69355258564755,1993,0.051416025,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69355258564755,4.65619269641251]}"
91_0,295698,4.5020417936576,100.61782460719628,1993,0.052908935,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61782460719628,4.5020417936576]}"
92_0,295698,4.751054790415532,100.69436106940327,1993,0.049510024,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69436106940327,4.751054790415532]}"
93_0,295698,4.731112191108078,100.60947027505397,1993,0.030447306,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60947027505397,4.731112191108078]}"
94_0,295698,4.8825681480106295,100.65070294659506,1993,0.04477206,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65070294659506,4.8825681480106295]}"
95_0,295698,4.855349194901808,100.54074915581883,1993,0.10460664,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54074915581883,4.855349194901808]}"
96_0,295698,4.944012913444405,100.58844969740558,1993,0.1493804,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58844969740558,4.944012913444405]}"
97_0,295698,4.627087281207038,100.68088634014147,1993,0.065498054,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68088634014147,4.627087281207038]}"
98_0,295698,4.696077895027417,100.69624753149992,1993,0.05959513,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69624753149992,4.696077895027417]}"
99_0,295698,4.741083490761805,100.56715962517194,1993,0.07878928,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56715962517194,4.741083490761805]}"
100_0,295698,4.540040530175856,100.66795060005015,1993,0.03538519,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66795060005015,4.540040530175856]}"
101_0,295698,4.552976270267177,100.60327189959355,1993,0.10499917,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60327189959355,4.552976270267177]}"
102_0,295698,4.8699019025045445,100.47607045536222,1993,0.113369055,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47607045536222,4.8699019025045445]}"
103_0,295698,4.842413454810487,100.58952767574652,1993,0.115048416,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58952767574652,4.842413454810487]}"
104_0,295698,4.743508942028928,100.56877659268336,1993,0.08687151,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56877659268336,4.743508942028928]}"
105_0,295698,4.599598833512981,100.6825033076529,1993,0.026748542,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6825033076529,4.599598833512981]}"
106_0,295698,4.885263093862989,100.48011287414076,1993,0.10277853,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48011287414076,4.885263093862989]}"
107_0,295698,4.542465981442978,100.64073164694133,1993,0.049819045,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64073164694133,4.542465981442978]}"
108_0,295698,4.776926270598174,100.5631172063934,1993,0.10460664,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5631172063934,4.776926270598174]}"
109_0,295698,4.595286920149206,100.65393688161788,1993,0.056630515,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65393688161788,4.595286920149206]}"
110_0,295698,4.771536378893456,100.57443597897331,1993,0.02191907,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57443597897331,4.771536378893456]}"
111_0,295698,4.625200819110387,100.58305980570086,1993,0.10460664,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58305980570086,4.625200819110387]}"
112_0,295698,4.945360386370584,100.55422388508062,1993,0.17311716,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55422388508062,4.945360386370584]}"
113_0,295698,4.549742335244347,100.64827749532793,1993,0.08951408,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64827749532793,4.549742335244347]}"
114_0,295698,4.859930602850818,100.6630996975159,1993,0.0753122,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6630996975159,4.859930602850818]}"
115_0,295698,4.799563815757986,100.62644843392383,1993,0.10675901,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62644843392383,4.799563815757986]}"
116_0,295698,4.861547570362233,100.47849590662935,1993,0.11242127,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47849590662935,4.861547570362233]}"
117_0,295698,4.856696667827987,100.65690132205548,1993,0.03273001,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65690132205548,4.856696667827987]}"
118_0,295698,4.765607498018268,100.69220511272138,1993,0.053536903,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69220511272138,4.765607498018268]}"
119_0,295698,4.617385476138547,100.6043498779345,1993,0.019942923,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6043498779345,4.617385476138547]}"
120_0,295698,4.608222660240528,100.69301359647709,1993,0.04197548,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69301359647709,4.608222660240528]}"
121_0,295698,4.612534573604301,100.61755511261104,1993,0.21493955,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61755511261104,4.612534573604301]}"
122_0,295698,4.895773382687187,100.62833489602048,1993,0.06843414,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62833489602048,4.895773382687187]}"
123_0,295698,4.597712371416329,100.6652556541978,1993,0.11668444,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6652556541978,4.597712371416329]}"
124_0,295698,4.551628797340998,100.67603543760723,1993,0.026748542,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67603543760723,4.551628797340998]}"
125_0,295698,4.694460927516002,100.57470547355855,1993,0.07948814,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57470547355855,4.694460927516002]}"
126_0,295698,4.839449014372892,100.61081774798015,1993,0.041865952,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61081774798015,4.839449014372892]}"
127_0,295698,4.924339808722188,100.47472298243605,1993,0.10255112,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47472298243605,4.924339808722188]}"
128_0,295698,4.592322479711612,100.60839229671303,1993,0.11990129,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60839229671303,4.592322479711612]}"
129_0,295698,4.648916342611142,100.69436106940327,1993,0.03619003,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69436106940327,4.648916342611142]}"
130_0,295698,4.870710386260252,100.5299693724094,1993,0.04785093,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5299693724094,4.870710386260252]}"
131_0,295698,4.8170809637983165,100.66795060005015,1993,0.047308873,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66795060005015,4.8170809637983165]}"
132_0,295698,4.909787101119451,100.60030745915596,1993,0.030968513,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60030745915596,4.909787101119451]}"
133_0,295698,4.551898291926234,100.6450435603051,1993,0.056347918,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6450435603051,4.551898291926234]}"
134_0,295698,4.837293057691006,100.65151143035077,1993,0.028927593,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65151143035077,4.837293057691006]}"
135_0,295698,4.914099014483225,100.49143164672067,1993,0.069598064,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.49143164672067,4.914099014483225]}"
136_0,295698,4.666433490651473,100.63156883104331,1993,0.029103283,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63156883104331,4.666433490651473]}"
137_0,295698,4.950750278075302,100.53023886699462,1993,0.04230455,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.53023886699462,4.950750278075302]}"
138_0,295698,4.794982407808976,100.61998056387817,1993,0.05679682,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61998056387817,4.794982407808976]}"
139_0,295698,4.761295584654494,100.69813399359657,1993,0.042812385,0,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69813399359657,4.761295584654494]}"
140_0,295698,4.616846486968075,100.62483146641242,1993,0.70361644,1,0,CGMD_exactyear,1993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62483146641242,4.616846486968075]}"
