system:index,audit_seed,latitude,longitude,map_year,p_mangrove,prediction,reference,reference_source,reference_year,temporal_gap_years,.geo
10_0,295868,4.7780042489391175,100.56150023888199,2003,0.063478604,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56150023888199,4.7780042489391175]}"
11_0,295868,4.952367245586716,100.5261964482161,2003,0.017783059,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5261964482161,4.952367245586716]}"
12_0,295868,4.627626270377509,100.68115583472671,2003,0.027205748,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68115583472671,4.627626270377509]}"
13_0,295868,4.561061107824253,100.67037605131728,2003,0.028641244,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67037605131728,4.561061107824253]}"
14_0,295868,4.465121035480288,100.63129933645807,2003,0.033803556,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63129933645807,4.465121035480288]}"
15_0,295868,4.880142696743507,100.6585182895669,2003,0.044378724,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6585182895669,4.880142696743507]}"
16_0,295868,4.557557678216186,100.60677532920161,2003,0.22869411,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60677532920161,4.557557678216186]}"
17_0,295868,4.898198833954309,100.62563995016812,2003,0.0424481,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62563995016812,4.898198833954309]}"
18_0,295868,4.666433490651473,100.63938417401515,2003,0.06211575,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63938417401515,4.666433490651473]}"
19_0,295868,4.914099014483225,100.49628254925491,2003,0.051830232,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.49628254925491,4.914099014483225]}"
20_0,295868,4.854001721975629,100.55530186342156,2003,0.07341761,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55530186342156,4.854001721975629]}"
21_0,295868,4.849420314026619,100.50787081642005,2003,0.05552177,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.50787081642005,4.849420314026619]}"
22_0,295868,4.869093418748837,100.5307778561651,2003,0.027840756,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5307778561651,4.869093418748837]}"
23_0,295868,4.551359302755762,100.6097397696392,2003,0.22798772,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6097397696392,4.551359302755762]}"
24_0,295868,4.662121577287699,100.70244590696034,2003,0.1504518,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.70244590696034,4.662121577287699]}"
25_0,295868,4.861817064947469,100.48469428208978,2003,0.21883965,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48469428208978,4.861817064947469]}"
26_0,295868,4.8548102057313365,100.49574356008443,2003,0.22369304,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.49574356008443,4.8548102057313365]}"
27_0,295868,4.605527714388169,100.61674662885534,2003,0.04358464,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61674662885534,4.605527714388169]}"
28_0,295868,4.446795403684249,100.63399428231044,2003,0.022371927,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63399428231044,4.446795403684249]}"
29_0,295868,4.625470313695622,100.63264680938425,2003,0.043307167,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63264680938425,4.625470313695622]}"
30_0,295868,4.48129071059444,100.60947027505397,2003,0.027429206,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60947027505397,4.48129071059444]}"
31_0,295868,4.555671216119536,100.68277280223812,2003,0.050738003,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68277280223812,4.555671216119536]}"
32_0,295868,4.4494903495366085,100.63399428231044,2003,0.017768737,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63399428231044,4.4494903495366085]}"
33_0,295868,4.881759664254922,100.54263561791548,2003,0.062290873,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54263561791548,4.881759664254922]}"
34_0,295868,4.909517606534215,100.63803670108898,2003,0.03606338,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63803670108898,4.909517606534215]}"
35_0,295868,4.957757137291433,100.44211413762251,2003,0.04572833,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.44211413762251,4.957757137291433]}"
36_0,295868,4.862086559532704,100.52808291031275,2003,0.05290709,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.52808291031275,4.862086559532704]}"
37_0,295868,4.536806595153026,100.67199301882869,2003,0.018583773,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67199301882869,4.536806595153026]}"
38_0,295868,4.57426634250081,100.68654572643143,2003,0.03661509,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68654572643143,4.57426634250081]}"
39_0,295868,4.474014356793071,100.63884518484468,2003,0.039452977,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63884518484468,4.474014356793071]}"
40_0,295868,4.481560205179675,100.61324319924728,2003,0.0494896,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61324319924728,4.481560205179675]}"
41_0,295868,4.93781453798398,100.57766991399615,2003,0.03093242,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57766991399615,4.93781453798398]}"
42_0,295868,4.957218148120962,100.53994067206312,2003,0.018619051,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.53994067206312,4.957218148120962]}"
43_0,295868,4.77719576518341,100.67064554590252,2003,0.044786673,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67064554590252,4.77719576518341]}"
44_0,295868,4.559713634898074,100.64800800074269,2003,0.22369304,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64800800074269,4.559713634898074]}"
45_0,295868,4.64056201046883,100.58952767574652,2003,0.05542361,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58952767574652,4.64056201046883]}"
46_0,295868,4.732190169449022,100.56958507643907,2003,0.043109294,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56958507643907,4.732190169449022]}"
47_0,295868,4.659157136850105,100.61539915592915,2003,0.05616792,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61539915592915,4.659157136850105]}"
48_0,295868,4.849959303197091,100.57982587067802,2003,0.1529504,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57982587067802,4.849959303197091]}"
49_0,295868,4.483985656446798,100.6097397696392,2003,0.027429206,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6097397696392,4.483985656446798]}"
50_0,295868,4.860469592021289,100.64908597908364,2003,0.022371927,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64908597908364,4.860469592021289]}"
51_0,295868,4.921914357455065,100.60461937251972,2003,0.087240435,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60461937251972,4.921914357455065]}"
52_0,295868,4.895503888101951,100.47607045536222,2003,0.05552177,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47607045536222,4.895503888101951]}"
53_0,295868,4.731920674863786,100.70567984198317,2003,0.053180706,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.70567984198317,4.731920674863786]}"
54_0,295868,4.95344522392766,100.51326070812478,2003,0.027167754,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.51326070812478,4.95344522392766]}"
55_0,295868,4.846455873589025,100.54775601503496,2003,0.07511416,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54775601503496,4.846455873589025]}"
56_0,295868,4.644065440076897,100.60623634003115,2003,0.053406626,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60623634003115,4.644065440076897]}"
57_0,295868,4.663738544799114,100.6366892281628,2003,0.05956121,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6366892281628,4.663738544799114]}"
58_0,295868,4.899546306880489,100.67360998634011,2003,0.023804508,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67360998634011,4.899546306880489]}"
59_0,295868,4.936467065057801,100.43699374050303,2003,0.067293614,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.43699374050303,4.936467065057801]}"
60_0,295868,4.74135298534704,100.69139662896568,2003,0.025381679,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69139662896568,4.74135298534704]}"
61_0,295868,4.774770313916287,100.60623634003115,2003,0.07633682,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60623634003115,4.774770313916287]}"
62_0,295868,4.677752263231379,100.64854698991317,2003,0.04798463,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64854698991317,4.677752263231379]}"
63_0,295868,4.8019892670251085,100.66552514878303,2003,0.027399454,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66552514878303,4.8019892670251085]}"
64_0,295868,4.637867064616472,100.6013854374969,2003,0.027429206,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6013854374969,4.637867064616472]}"
65_0,295868,4.596095403904914,100.65420637620312,2003,0.05168201,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65420637620312,4.596095403904914]}"
66_0,295868,4.856966162413223,100.66579464336826,2003,0.05233207,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66579464336826,4.856966162413223]}"
67_0,295868,4.6596961260205765,100.59330059993982,2003,0.04867024,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59330059993982,4.6596961260205765]}"
68_0,295868,4.918680422432234,100.64827749532793,2003,0.023978628,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64827749532793,4.918680422432234]}"
69_0,295868,4.855079700316573,100.48523327126024,2003,0.17251875,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48523327126024,4.855079700316573]}"
70_0,295868,4.543274465198686,100.66094374083401,2003,0.027433502,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66094374083401,4.543274465198686]}"
71_0,295868,4.581273201716942,100.68169482389717,2003,0.022181533,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68169482389717,4.581273201716942]}"
72_0,295868,4.606066703558641,100.61917208012247,2003,0.02623557,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61917208012247,4.606066703558641]}"
73_0,295868,4.920836379114121,100.64989446283936,2003,0.16082582,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64989446283936,4.920836379114121]}"
74_0,295868,4.6747878227937845,100.64558254947558,2003,0.0795665,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64558254947558,4.6747878227937845]}"
75_0,295868,4.603910746876754,100.60731431837209,2003,0.646272,1,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60731431837209,4.603910746876754]}"
76_0,295868,4.8397185089581285,100.54236612333024,2003,0.027840756,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54236612333024,4.8397185089581285]}"
77_0,295868,4.859930602850818,100.5480255096202,2003,0.08428535,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5480255096202,4.859930602850818]}"
78_0,295868,4.913021036142282,100.5022114301301,2003,0.049817618,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5022114301301,4.913021036142282]}"
79_0,295868,4.929460205841669,100.45909229649236,2003,0.021627005,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.45909229649236,4.929460205841669]}"
80_0,295868,4.493687461515289,100.60650583461637,2003,0.027429206,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60650583461637,4.493687461515289]}"
81_0,295868,4.650263815537321,100.62267550973053,2003,0.06680879,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62267550973053,4.650263815537321]}"
82_0,295868,4.781238183961948,100.67199301882869,2003,0.039994955,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67199301882869,4.781238183961948]}"
83_0,295868,4.797407859076099,100.66552514878303,2003,0.034199808,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66552514878303,4.797407859076099]}"
84_0,295868,4.919219411602706,100.60192442666737,2003,0.11837032,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60192442666737,4.919219411602706]}"
85_0,295868,4.465121035480288,100.63345529313996,2003,0.052047253,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63345529313996,4.465121035480288]}"
86_0,295868,4.960182588558556,100.52565745904562,2003,0.017737214,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.52565745904562,4.960182588558556]}"
87_0,295868,4.651341793878265,100.61486016675869,2003,0.076079905,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61486016675869,4.651341793878265]}"
88_0,295868,4.954523202268604,100.41974608704793,2003,0.04744386,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.41974608704793,4.954523202268604]}"
89_0,295868,4.7289562344261915,100.6013854374969,2003,0.074317895,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6013854374969,4.7289562344261915]}"
90_0,295868,4.917871938676527,100.46636865029373,2003,0.17343695,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.46636865029373,4.917871938676527]}"
91_0,295868,4.714403526823455,100.7013679286194,2003,0.05252453,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.7013679286194,4.714403526823455]}"
92_0,295868,4.700928797561662,100.57874789233708,2003,0.04781357,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57874789233708,4.700928797561662]}"
93_0,295868,4.921375368284593,100.4345682892359,2003,0.21418619,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4345682892359,4.921375368284593]}"
94_0,295868,4.87340533211261,100.48172984165218,2003,0.1154232,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48172984165218,4.87340533211261]}"
95_0,295868,4.736771577398032,100.68115583472671,2003,0.024598913,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68115583472671,4.736771577398032]}"
96_0,295868,4.4909925156629305,100.61054825339491,2003,0.027429206,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61054825339491,4.4909925156629305]}"
97_0,295868,4.856696667827987,100.55880529302964,2003,0.049901146,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55880529302964,4.856696667827987]}"
98_0,295868,4.949941794319594,100.5668901305867,2003,0.052702688,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5668901305867,4.949941794319594]}"
99_0,295868,4.73165118027855,100.57551395731426,2003,0.07055145,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57551395731426,4.73165118027855]}"
100_0,295868,4.914368509068461,100.65447587078836,2003,0.022763485,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65447587078836,4.914368509068461]}"
101_0,295868,4.772075368063929,100.67226251341393,2003,0.042420764,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67226251341393,4.772075368063929]}"
102_0,295868,4.535189627641611,100.65878778415214,2003,0.15913121,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65878778415214,4.535189627641611]}"
103_0,295868,4.922722841210772,100.62051955304864,2003,0.0292462,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62051955304864,4.922722841210772]}"
104_0,295868,4.534920133056374,100.61755511261104,2003,0.23675957,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61755511261104,4.534920133056374]}"
105_0,295868,4.780968689376712,100.55449337966586,2003,0.07639238,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55449337966586,4.780968689376712]}"
106_0,295868,4.941317967592046,100.59357009452505,2003,0.017854529,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59357009452505,4.941317967592046]}"
107_0,295868,4.919758400773178,100.4299868812869,2003,0.052662317,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4299868812869,4.919758400773178]}"
108_0,295868,4.855079700316573,100.66336919210114,2003,0.023024715,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66336919210114,4.855079700316573]}"
109_0,295868,4.471049916355477,100.63156883104331,2003,0.020252353,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63156883104331,4.471049916355477]}"
110_0,295868,4.947246848467235,100.47903489579981,2003,0.02730434,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47903489579981,4.947246848467235]}"
111_0,295868,4.620888905746613,100.62375348807147,2003,0.2927063,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62375348807147,4.620888905746613]}"
112_0,295868,4.82920822013393,100.54829500420543,2003,0.050418627,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54829500420543,4.82920822013393]}"
113_0,295868,4.894156415175772,100.64746901157223,2003,0.04018361,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64746901157223,4.894156415175772]}"
114_0,295868,4.459192154605099,100.6164771342701,2003,0.077537164,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6164771342701,4.459192154605099]}"
115_0,295868,4.610378616922414,100.6261789393386,2003,0.3145723,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6261789393386,4.610378616922414]}"
116_0,295868,4.771266884308221,100.59707352413312,2003,0.05552177,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59707352413312,4.771266884308221]}"
117_0,295868,4.872866342942139,100.48361630374883,2003,0.06704285,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48361630374883,4.872866342942139]}"
118_0,295868,4.951828256416245,100.49304861423208,2003,0.07639863,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.49304861423208,4.951828256416245]}"
119_0,295868,4.6117260898485934,100.60650583461637,2003,0.0573194,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60650583461637,4.6117260898485934]}"
120_0,295868,4.823279339258741,100.65959626790784,2003,0.055771478,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65959626790784,4.823279339258741]}"
121_0,295868,4.773692335575344,100.67414897551058,2003,0.04473462,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67414897551058,4.773692335575344]}"
122_0,295868,4.478865259327317,100.61297370466204,2003,0.027840756,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61297370466204,4.478865259327317]}"
123_0,295868,4.650263815537321,100.62348399348623,2003,0.070944525,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62348399348623,4.650263815537321]}"
124_0,295868,4.692843960004587,100.69193561813614,2003,0.14368154,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69193561813614,4.692843960004587]}"
125_0,295868,4.895503888101951,100.66552514878303,2003,0.018368492,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66552514878303,4.895503888101951]}"
126_0,295868,4.756175187535013,100.57335800063237,2003,0.027429206,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57335800063237,4.756175187535013]}"
127_0,295868,4.917063454920819,100.4593617910776,2003,0.05552177,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4593617910776,4.917063454920819]}"
128_0,295868,4.8623560541179405,100.52215402943756,2003,0.07988513,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.52215402943756,4.8623560541179405]}"
129_0,295868,4.913560025312753,100.4593617910776,2003,0.21418619,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4593617910776,4.913560025312753]}"
130_0,295868,4.453532768315146,100.63237731479902,2003,0.040158384,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63237731479902,4.453532768315146]}"
131_0,295868,4.791748472786146,100.61162623173585,2003,0.029841779,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61162623173585,4.791748472786146]}"
132_0,295868,4.539232046420149,100.61755511261104,2003,0.06170908,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61755511261104,4.539232046420149]}"
133_0,295868,4.868823924163601,100.47714843370316,2003,0.22174482,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47714843370316,4.868823924163601]}"
134_0,295868,4.60283276853581,100.58063435443374,2003,0.17086044,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58063435443374,4.60283276853581]}"
135_0,295868,4.858044140754167,100.48172984165218,2003,0.05552177,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.48172984165218,4.858044140754167]}"
136_0,295868,4.861278075776997,100.47418399326557,2003,0.05013999,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47418399326557,4.861278075776997]}"
137_0,295868,4.917332949506055,100.66444717044209,2003,0.02759564,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66444717044209,4.917332949506055]}"
138_0,295868,4.647568869684963,100.60327189959355,2003,0.050676633,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60327189959355,4.647568869684963]}"
139_0,295868,4.581003707131706,100.65205041952123,2003,0.08118803,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65205041952123,4.581003707131706]}"
140_0,295868,4.946168870126292,100.55799680927392,2003,0.024715727,0,0,CGMD_exactyear,2003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.55799680927392,4.946168870126292]}"
