system:index,audit_seed,latitude,longitude,map_year,p_mangrove,prediction,reference,reference_source,reference_year,temporal_gap_years,.geo
21_0,296038,4.621427894917085,100.58925818116128,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58925818116128,4.621427894917085]}"
22_0,296038,4.557018689045715,100.59707352413312,2013,0.42388946,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59707352413312,4.557018689045715]}"
23_0,296038,4.906014176926149,100.67414897551058,2013,0.041045483,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67414897551058,4.906014176926149]}"
24_0,296038,4.946438364711527,100.47957388497029,2013,0.16928005,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47957388497029,4.946438364711527]}"
25_0,296038,4.520367425453639,100.61728561802582,2013,0.051252123,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61728561802582,4.520367425453639]}"
26_0,296038,4.949941794319594,100.4639431990266,2013,0.04620342,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4639431990266,4.949941794319594]}"
27_0,296038,4.836484573935298,100.54101865040407,2013,0.43138164,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54101865040407,4.836484573935298]}"
28_0,296038,4.4457174253433065,100.61216522090633,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61216522090633,4.4457174253433065]}"
29_0,296038,4.5338421547154315,100.61620763968487,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61620763968487,4.5338421547154315]}"
30_0,296038,4.765338003433032,100.6946305639885,2013,0.021931794,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6946305639885,4.765338003433032]}"
31_0,296038,4.581273201716942,100.58305980570086,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58305980570086,4.581273201716942]}"
32_0,296038,4.65619269641251,100.68546774809049,2013,0.03796086,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68546774809049,4.65619269641251]}"
33_0,296038,4.635980602519821,100.594648072866,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.594648072866,4.635980602519821]}"
34_0,296038,4.624661829939915,100.58090384901897,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58090384901897,4.624661829939915]}"
35_0,296038,4.586932588006895,100.61297370466204,2013,0.047997195,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61297370466204,4.586932588006895]}"
36_0,296038,4.554862732363828,100.6043498779345,2013,0.4320497,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6043498779345,4.554862732363828]}"
37_0,296038,4.44544793075807,100.61917208012247,2013,0.022076482,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61917208012247,4.44544793075807]}"
38_0,296038,4.617924465309018,100.58252081653039,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58252081653039,4.617924465309018]}"
39_0,296038,4.920027895358413,100.65393688161788,2013,0.023542454,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65393688161788,4.920027895358413]}"
40_0,296038,4.51443854457845,100.61027875880968,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61027875880968,4.51443854457845]}"
41_0,296038,4.895503888101951,100.66390818127161,2013,0.05088672,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66390818127161,4.895503888101951]}"
42_0,296038,4.479134753912552,100.62537045558288,2013,0.11606915,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62537045558288,4.479134753912552]}"
43_0,296038,4.914368509068461,100.64935547366888,2013,0.049773112,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64935547366888,4.914368509068461]}"
44_0,296038,4.683411649521331,100.58467677321227,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58467677321227,4.683411649521331]}"
45_0,296038,4.747551360807465,100.56904608726859,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.56904608726859,4.747551360807465]}"
46_0,296038,4.455958219582269,100.63022135811713,2013,0.059860013,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63022135811713,4.455958219582269]}"
47_0,296038,4.768841433041098,100.60839229671303,2013,0.18601516,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60839229671303,4.768841433041098]}"
48_0,296038,4.47994323766826,100.61243471549156,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61243471549156,4.47994323766826]}"
49_0,296038,4.860739086606525,100.51191323519859,2013,0.17287429,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.51191323519859,4.860739086606525]}"
50_0,296038,4.688801541226049,100.5841377840418,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5841377840418,4.688801541226049]}"
51_0,296038,4.961530061484735,100.43402930006543,2013,0.038331028,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.43402930006543,4.961530061484735]}"
52_0,296038,4.853462732805157,100.5555713580068,2013,0.0743803,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5555713580068,4.853462732805157]}"
53_0,296038,4.782855151473362,100.58225132194515,2013,0.44126433,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58225132194515,4.782855151473362]}"
54_0,296038,4.752941252512183,100.57686143024043,2013,0.12834533,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57686143024043,4.752941252512183]}"
55_0,296038,4.766954970944448,100.5984209970593,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5984209970593,4.766954970944448]}"
56_0,296038,4.902780241903319,100.63938417401515,2013,0.043225043,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63938417401515,4.902780241903319]}"
57_0,296038,4.551628797340998,100.6450435603051,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6450435603051,4.551628797340998]}"
58_0,296038,4.933772119205442,100.51137424602813,2013,0.034129582,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.51137424602813,4.933772119205442]}"
59_0,296038,4.5009638153166565,100.65501485995883,2013,0.036958277,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65501485995883,4.5009638153166565]}"
60_0,296038,4.66858944733336,100.58521576238275,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58521576238275,4.66858944733336]}"
61_0,296038,4.68287266035086,100.69759500442609,2013,0.024967998,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69759500442609,4.68287266035086]}"
62_0,296038,4.658618147679633,100.6261789393386,2013,0.044126417,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6261789393386,4.658618147679633]}"
63_0,296038,4.949402805149122,100.58090384901897,2013,0.043879673,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.58090384901897,4.949402805149122]}"
64_0,296038,4.513899555407978,100.60839229671303,2013,0.12550099,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60839229671303,4.513899555407978]}"
65_0,296038,4.811152082923128,100.66202171917496,2013,0.023536932,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66202171917496,4.811152082923128]}"
66_0,296038,4.874752805038789,100.53805420996648,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.53805420996648,4.874752805038789]}"
67_0,296038,4.578847750449819,100.6164771342701,2013,0.14908788,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6164771342701,4.578847750449819]}"
68_0,296038,4.623583851598972,100.67926937263006,2013,0.023250476,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67926937263006,4.623583851598972]}"
69_0,296038,4.6823336711803885,100.64827749532793,2013,0.08196444,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64827749532793,4.6823336711803885]}"
70_0,296038,4.947516343052471,100.5509899500578,2013,0.07577875,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5509899500578,4.947516343052471]}"
71_0,296038,4.831364176815817,100.66202171917496,2013,0.051111985,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66202171917496,4.831364176815817]}"
72_0,296038,4.857774646168931,100.4887367008683,2013,0.43138164,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4887367008683,4.857774646168931]}"
73_0,296038,4.504467244924723,100.64288760362322,2013,0.5550939,1,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64288760362322,4.504467244924723]}"
74_0,296038,4.643795945491661,100.62725691767953,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62725691767953,4.643795945491661]}"
75_0,296038,4.811152082923128,100.54290511250072,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54290511250072,4.811152082923128]}"
76_0,296038,4.756983671290721,100.57901738692232,2013,0.42388946,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57901738692232,4.756983671290721]}"
77_0,296038,4.921644862869829,100.42594446250835,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.42594446250835,4.921644862869829]}"
78_0,296038,4.510665620385148,100.64989446283936,2013,0.05021371,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64989446283936,4.510665620385148]}"
79_0,296038,4.77908222728006,100.67199301882869,2013,0.04719371,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67199301882869,4.77908222728006]}"
80_0,296038,4.916254971165111,100.49601305466967,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.49601305466967,4.916254971165111]}"
81_0,296038,4.9580266318766695,100.44723453474198,2013,0.054539308,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.44723453474198,4.9580266318766695]}"
82_0,296038,4.835406595594355,100.62806540143525,2013,0.022076482,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62806540143525,4.835406595594355]}"
83_0,296038,4.76479901426256,100.57281901146189,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57281901146189,4.76479901426256]}"
84_0,296038,4.594747930978735,100.57551395731426,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57551395731426,4.594747930978735]}"
85_0,296038,4.945899375541056,100.46582966112327,2013,0.045855567,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.46582966112327,4.945899375541056]}"
86_0,296038,4.666702985236709,100.6383061956742,2013,0.029613085,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6383061956742,4.666702985236709]}"
87_0,296038,4.66858944733336,100.6329163039695,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6329163039695,4.66858944733336]}"
88_0,296038,4.683142154936096,100.69031865062473,2013,0.035673015,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69031865062473,4.683142154936096]}"
89_0,296038,4.659965620605812,100.6051583616902,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6051583616902,4.659965620605812]}"
90_0,296038,4.582620674643121,100.67819139428912,2013,0.02327071,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67819139428912,4.582620674643121]}"
91_0,296038,4.596634393075386,100.60300240500831,2013,0.68125784,1,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60300240500831,4.596634393075386]}"
92_0,296038,4.580195223375998,100.65151143035077,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65151143035077,4.580195223375998]}"
93_0,296038,4.872866342942139,100.54290511250072,2013,0.09919109,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.54290511250072,4.872866342942139]}"
94_0,296038,4.903858220244262,100.63426377689566,2013,0.04101567,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63426377689566,4.903858220244262]}"
95_0,296038,4.513630060822742,100.6081228021278,2013,0.17960423,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6081228021278,4.513630060822742]}"
96_0,296038,4.959643599388085,100.43483778382114,2013,0.034673274,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.43483778382114,4.959643599388085]}"
97_0,296038,4.931077173353084,100.42271052748552,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.42271052748552,4.931077173353084]}"
98_0,296038,4.610109122337179,100.67765240511865,2013,0.05307982,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67765240511865,4.610109122337179]}"
99_0,296038,4.628434754133217,100.66768110546492,2013,0.03654435,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66768110546492,4.628434754133217]}"
100_0,296038,4.907092155267093,100.61027875880968,2013,0.08435974,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61027875880968,4.907092155267093]}"
101_0,296038,4.877717245476385,100.65097244118029,2013,0.03234438,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65097244118029,4.877717245476385]}"
102_0,296038,4.4734753676226,100.63938417401515,2013,0.12892656,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63938417401515,4.4734753676226]}"
103_0,296038,4.787975548592844,100.61243471549156,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61243471549156,4.787975548592844]}"
104_0,296038,4.72383583730671,100.57982587067802,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57982587067802,4.72383583730671]}"
105_0,296038,4.482368688935383,100.64234861445274,2013,0.025681041,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64234861445274,4.482368688935383]}"
106_0,296038,4.548394862318168,100.61998056387817,2013,0.21545853,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61998056387817,4.548394862318168]}"
107_0,296038,4.660235115191048,100.59734301871836,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59734301871836,4.660235115191048]}"
108_0,296038,4.860739086606525,100.57551395731426,2013,0.12834533,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57551395731426,4.860739086606525]}"
109_0,296038,4.769919411382042,100.68196431848241,2013,0.040414847,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68196431848241,4.769919411382042]}"
110_0,296038,4.9127515415570455,100.46529067195279,2013,0.12621458,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.46529067195279,4.9127515415570455]}"
111_0,296038,4.8901139963972335,100.60246341583783,2013,0.05164937,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60246341583783,4.8901139963972335]}"
112_0,296038,4.914368509068461,100.66929807297633,2013,0.040935848,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66929807297633,4.914368509068461]}"
113_0,296038,4.868554429578365,100.66202171917496,2013,0.10812991,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.66202171917496,4.868554429578365]}"
114_0,296038,4.91894991701747,100.4337598054802,2013,0.029858917,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4337598054802,4.91894991701747]}"
115_0,296038,4.495304429026704,100.61216522090633,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61216522090633,4.495304429026704]}"
116_0,296038,4.771805873478693,100.60300240500831,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.60300240500831,4.771805873478693]}"
117_0,296038,4.770188905967277,100.6089312858835,2013,0.13281894,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.6089312858835,4.770188905967277]}"
118_0,296038,4.854001721975629,100.57766991399615,2013,0.14256147,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57766991399615,4.854001721975629]}"
119_0,296038,4.93781453798398,100.59653453496264,2013,0.018995833,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59653453496264,4.93781453798398]}"
120_0,296038,4.592322479711612,100.68600673726095,2013,0.10336735,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.68600673726095,4.592322479711612]}"
121_0,296038,4.945360386370584,100.4555888668843,2013,0.035947144,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.4555888668843,4.945360386370584]}"
122_0,296038,4.666972479821944,100.62078904763388,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.62078904763388,4.666972479821944]}"
123_0,296038,4.6634690502138785,100.61459067217345,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61459067217345,4.6634690502138785]}"
124_0,296038,4.935928075887329,100.59518706203647,2013,0.35710692,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.59518706203647,4.935928075887329]}"
125_0,296038,4.911673563216102,100.61135673715063,2013,0.05377389,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61135673715063,4.911673563216102]}"
126_0,296038,4.767493960114919,100.5833293002861,2013,0.07685309,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5833293002861,4.767493960114919]}"
127_0,296038,4.6836811441065676,100.69274410189185,2013,0.052083526,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.69274410189185,4.6836811441065676]}"
128_0,296038,4.4759008188897225,100.63507226065138,2013,0.029624231,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63507226065138,4.4759008188897225]}"
129_0,296038,4.665086017725294,100.61809410178152,2013,0.029659938,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61809410178152,4.665086017725294]}"
130_0,296038,4.458114176264155,100.63507226065138,2013,0.050605472,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63507226065138,4.458114176264155]}"
131_0,296038,4.544082948954394,100.63183832562855,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63183832562855,4.544082948954394]}"
132_0,296038,4.4783262701568445,100.63803670108898,2013,0.028925164,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.63803670108898,4.4783262701568445]}"
133_0,296038,4.593669952637791,100.65366738703266,2013,0.032000877,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.65366738703266,4.593669952637791]}"
134_0,296038,4.616576992382839,100.5795563760928,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.5795563760928,4.616576992382839]}"
135_0,296038,4.586124104251187,100.57793940858137,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.57793940858137,4.586124104251187]}"
136_0,296038,4.951019772660537,100.47175854199845,2013,0.05536558,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.47175854199845,4.951019772660537]}"
137_0,296038,4.675326811964256,100.61917208012247,2013,0.029930813,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61917208012247,4.675326811964256]}"
138_0,296038,4.911673563216102,100.64639103323128,2013,0.0305071,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.64639103323128,4.911673563216102]}"
139_0,296038,4.520097930868403,100.61836359636675,2013,0.22943656,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.61836359636675,4.520097930868403]}"
140_0,296038,4.622505873258028,100.67792189970388,2013,0.02673489,0,0,CGMD_exactyear,2013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[100.67792189970388,4.622505873258028]}"
